ip,type,is_cidr,sources,source_count,category,confidence,first_seen,last_seen
1.24.16.57,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.59,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.68,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.69,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.74,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.77,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.80,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.81,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.88,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.91,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.93,ipv4,False,AbuseIPDB|CINS Army,2,crowd-sourced,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.95,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.24.16.98,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.241.24.154,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.241.64.237,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,5,crowd-sourced,100,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.243.129.33,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh)|Stamparm IPsum,4,crowd-sourced,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.243.244.112,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh)|Stamparm IPsum,4,crowd-sourced,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.245.140.132,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.245.207.104,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.247.245.61,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,5,crowd-sourced,100,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.250.67.114,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,5,attacker,100,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.250.67.190,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,5,crowd-sourced,100,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.251.50.105,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.251.80.19,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.255.171.167,ipv4,False,AbuseIPDB|BinaryDefense|Blocklist.de (all)|Blocklist.de (ssh)|Emerging Threats|RTBH (Turkiye)|Stamparm IPsum,7,crowd-sourced,100,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.255.85.176,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.26.246.136,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.27.226.158,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.27.231.77,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.27.251.252,ipv4,False,AbuseIPDB|Emerging Threats|RTBH (Turkiye)|Stamparm IPsum,4,crowd-sourced,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.28.209.140,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.29.221.52,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh)|Stamparm IPsum,4,crowd-sourced,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.30.81.97,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.31.233.242,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.31.85.179,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.120.28,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.128.0/18,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.207.234,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye),3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.249.143,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.249.20,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.253.30,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.254.26,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.52.191,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,5,attacker,100,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.53.81,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.57.245,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.32.58.133,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.134.239,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.14.90,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.204.183,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.209.215,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.229.12,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye),3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.230.160,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.231.85,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.244.118,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.254.107,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.27.213,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.42.190,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.65.133,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.76.241,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.34.94.221,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.38.144.72,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.38.157.59,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.38.220.207,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye),3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.38.93.131,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.4.158.137,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.4.200.197,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.4.255.228,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.49.252.249,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.52.240.199,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh),3,crowd-sourced,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.53.124.61,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.53.137.180,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.53.239.173,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.53.61.36,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.53.84.222,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|GreenSnow|RTBH (Turkiye),4,attacker,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.54.189.240,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.54.206.31,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.55.147.71,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.55.30.212,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.55.44.108,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.57.103.151,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.58.71.130,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.58.71.163,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.60.224.12,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.62.157.156,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.63.226.86,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.63.57.219,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.64.106.48,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.65.160.118,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.71.143.145,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.71.232.139,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.71.91.53,ipv4,False,BinaryDefense,1,attacker,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.80.218.75,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.82.133.130,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.107,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.127,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.131,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.133,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.141,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.15,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.157,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.161,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.195,ipv4,False,BinaryDefense,1,attacker,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.2,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.20,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.204,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.212,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.247,ipv4,False,BinaryDefense|CINS Army,2,attacker,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.252,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.36,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.4,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.42,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.53,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.54,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.55,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.61,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.65,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.7,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.75,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.80,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.90,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.83.125.94,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.85.42.195,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye),3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.86.233.5,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye),3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.87.137.133,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.9.164.197,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.9.211.178,ipv4,False,GreenSnow|RTBH (Turkiye)|Stamparm IPsum,3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.92.102.10,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.92.121.6,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye),3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.92.159.64,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.92.82.107,ipv4,False,BinaryDefense,1,attacker,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.92.92.246,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.94.44.197,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.95.155.126,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.95.172.30,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye),3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.95.50.176,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
1.95.91.114,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye),3,attacker,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.1.108.246,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.1.12.162,ipv4,False,CINS Army,1,scanner,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.1.199.143,ipv4,False,CINS Army|RTBH (Turkiye),2,scanner,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.1.20.166,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.11.77.196,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.15.97.125,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.16.125.66,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.16.66.37,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.2.219.251,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.23.213.128,ipv4,False,Emerging Threats,1,compromised,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.24.149.244,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.24.167.60,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.25.120.246,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.26.102.117,ipv4,False,AbuseIPDB|CINS Army|RTBH (Turkiye)|Stamparm IPsum,4,crowd-sourced,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.26.98.21,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.27.153.9,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.27.18.199,ipv4,False,BinaryDefense|CINS Army|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.27.81.25,ipv4,False,GreenSnow|RTBH (Turkiye),2,attacker,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.28.118.16,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.28.153.226,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.28.191.174,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.28.204.82,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.28.44.58,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.28.49.152,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.107.38,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.141.171,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.155.89,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.160.53,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.164.178,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.192.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.192.1,ipv4,False,CINS Army|RTBH (Turkiye)|Stamparm IPsum,3,scanner,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.192.10,ipv4,False,CINS Army|RTBH (Turkiye)|Stamparm IPsum,3,scanner,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.192.100,ipv4,False,CINS Army|RTBH (Turkiye)|Stamparm IPsum,3,scanner,60,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
100.29.192.101,ipv4,False,AbuseIPDB|CINS Army|RTBH (Turkiye)|Stamparm IPsum,4,crowd-sourced,80,2026-08-12T13:47:00.740688+00:00,2026-08-12T13:47:00.740688+00:00
